1000000	0.12500000000000000000000000000000000000000
2000000	0.23499999999999998667732370449812151491642
3000000	0.35899999999999998578914528479799628257751
4000000	0.46899999999999997246646898929611779749393
5000000	0.70299999999999995825561427409411408007145
6000000	0.76600000000000001421085471520200371742249
7000000	0.82899999999999995914379269379423931241035
8000000	0.93700000000000005506706202140776440501213
9000000	1.28099999999999991651122854818822816014290
10000000	1.28099999999999991651122854818822816014290
11000000	1.42199999999999993072208326339023187756538
12000000	1.57899999999999995914379269379423931241035
13000000	1.53099999999999991651122854818822816014290
14000000	1.82800000000000006927791673660976812243462
15000000	1.76600000000000001421085471520200371742249
16000000	2.06300000000000016697754290362354367971420
17000000	2.03100000000000013855583347321953624486923
18000000	2.59299999999999997157829056959599256515503
19000000	2.45299999999999984723331181157846003770828
20000000	2.59299999999999997157829056959599256515503
21000000	2.70299999999999984723331181157846003770828
22000000	2.84399999999999986144416652678046375513077
23000000	2.98399999999999998578914528479799628257751
24000000	3.09299999999999997157829056959599256515503
25000000	3.23399999999999998578914528479799628257751
26000000	3.37500000000000000000000000000000000000000
27000000	3.50000000000000000000000000000000000000000
28000000	3.95299999999999984723331181157846003770828
29000000	3.76500000000000012434497875801753252744675
30000000	4.20300000000000029132252166164107620716095
31000000	4.98399999999999998578914528479799628257751
32000000	3.78100000000000013855583347321953624486923
33000000	4.67199999999999970867747833835892379283905
34000000	4.82800000000000029132252166164107620716095
35000000	4.56299999999999972288833305356092751026154
36000000	4.71900000000000030553337637684307992458344
37000000	4.78200000000000002842170943040400743484497
38000000	4.98399999999999998578914528479799628257751
39000000	5.06299999999999972288833305356092751026154
40000000	5.20300000000000029132252166164107620716095
41000000	5.31200000000000027711166694643907248973846
42000000	5.43799999999999972288833305356092751026154
43000000	6.11000000000000031974423109204508364200592
44000000	6.23500000000000031974423109204508364200592
45000000	5.84299999999999997157829056959599256515503
46000000	6.50000000000000000000000000000000000000000
47000000	6.09400000000000030553337637684307992458344
48000000	6.78099999999999969446662362315692007541656
49000000	6.96900000000000030553337637684307992458344
50000000	5.85899999999999998578914528479799628257751
